<<<<<<< HEAD
SubjectID,Species,Sex,Age_years,Weight_kg,SurgicalProcedure,SurgeryDuration_min,SurgeryComplexity,VetType,ExperienceYears,OperativeCare,Premed,Premed_Total_mg,InductionAgent,Induction_Total_mg,MaintenanceAgent,Maintenance_Rate_mgkg_hr,Intraop_Analgesia,Intraop_Analgesia_Total_mg,Postop_Antibiotic,Postop_Antibiotic_Total_mg,Postop_Antibiotic_Duration_days,Postop_Analgesia,Postop_Analgesia_Total_mg,Postop_Analgesia_Duration_hr,ReversalAgent,RareAdverseEventEver,FirstRareAdverseEventType
3553,Cynomolgus,Female,10.0,6.7482615921644475,Cardiothoracic,157.08110201901738,4.0,BoardEligible,4.0,4.243326157673516,Medetomidine_Ketamine_IM,36.769965671141534,Ketamine_IV,22.38446754595179,TIVA_Propofol,8.914717895224511,Buprenorphine,0.17450147395852345,Cefotaxime,268.78386005742215,3.0,Carprofen,22.813238373955098,77.34539746492362,Atipamezole,False,
3554,Cynomolgus,Male,16.0,5.451805667878002,Orthopedic,193.32929172369805,5.0,DACLAM,16.0,2.9295618221227526,Ketamine_IM,32.45054661617737,Propofol_IV,22.08679759594662,Isoflurane,0.9702118644058447,Buprenorphine,0.06412862693456421,Cefazolin,118.2174464330308,1.0,Buprenorphine,0.10003987668535122,36.07559409054509,Atipamezole,False,
3555,Rhesus,Male,6.0,7.272346106853144,Abdominal,121.14050203175768,5.0,DACLAM,8.0,4.363027472353653,Midazolam_Ketamine_IM,48.71768163750804,Alfaxalone_IV,4.540113167947864,TIVA_Propofol,11.524944415713804,Morphine,1.8082021850584948,Ampicillin,312.7192900903384,4.0,Buprenorphine,0.18051499854395728,56.627916285491665,Atipamezole,False,
3556,Cynomolgus,Female,18.0,7.420037252973778,Orthopedic,113.06674093138318,4.0,DACLAM,18.0,4.0025077386381875,Dexmedetomidine_Ketamine_IM,36.08322322626082,Alfaxalone_IV,8.885718124662398,Sevoflurane,1.1909694876060914,Buprenorphine,0.07786036510107662,Cefazolin,184.26240788661534,2.0,Carprofen,18.275086444164423,90.09594635805811,Atipamezole,False,
3557,Rhesus,Male,14.0,10.245765415435976,Neurosurgery,168.6717439564045,5.0,DACLAM,18.0,4.681601846583823,Ketamine_IM,65.52283735294385,Propofol_IV,16.233723295516654,Sevoflurane,1.3551740780791097,Hydromorphone,0.7292224877877913,Ampicillin,301.7761866787107,3.0,Morphine,2.1174363323068937,46.298245574522795,Atipamezole,False,
3558,Rhesus,Female,15.0,9.33024256253307,Abdominal,119.65408475499329,3.0,Resident,2.0,1.0,Ketamine_IM,52.8865557365042,Propofol_IV,41.250053342497594,Sevoflurane,1.1618554400557632,Fentanyl_bolus,0.033603753221751874,Ampicillin,439.8256361181683,3.0,Local_Block,6.721514084743572,26.539468297952162,Atipamezole,True,Organ Failure
3559,Rhesus,Female,16.0,9.764030476927264,Cardiothoracic,151.4386630103537,4.0,Resident,4.0,2.62245000520723,Medetomidine_Ketamine_IM,68.65219808191905,Alfaxalone_IV,14.800029268728558,TIVA_Propofol,8.88754717824511,Hydromorphone,1.603091619834797,Cefotaxime,487.5298555710492,3.0,Carprofen,29.803841312129922,102.1034125652454,Atipamezole,False,
3560,Rhesus,Female,7.0,7.454844575943582,Abdominal,121.28615673145038,5.0,Resident,2.0,2.201445064975659,Alfaxalone_IV,13.274961752648307,Etomidate_IV,8.825154153953909,TIVA_Propofol,8.219801243962689,Morphine,2.09169453750788,Cefotaxime,207.5262531753913,4.0,Carprofen,26.37609233525444,77.55673722852465,Atipamezole,False,
3561,Rhesus,Male,24.0,7.828820884331365,Cardiothoracic,152.2148077781102,5.0,DACLAM,17.0,3.852325326310413,Medetomidine_Ketamine_IM,59.61814658506691,Etomidate_IV,10.394739863415595,Desflurane,1.0076488016909928,Morphine,2.3581427578843868,Cefotaxime,265.82309077041066,4.0,Local_Block,3.8777182862233794,33.12389808196294,Atipamezole,False,
3562,Cynomolgus,Female,8.0,6.838522300511808,Orthopedic,149.01652895155536,5.0,BoardEligible,5.0,3.5495129804298293,Ketamine_IM,46.97652038293772,Ketamine_IV,31.125776804626454,Desflurane,1.0634774667869462,Fentanyl_bolus,0.053595585276393666,Enrofloxacin,54.699725634075556,4.0,Local_Block,0.024491548869924763,41.534505622274004,Atipamezole,False,
3563,Rhesus,Female,18.0,10.434685642252035,Cardiothoracic,161.0862639409266,4.0,BoardEligible,4.0,2.3383904874742716,Alfaxalone_IV,15.379369129730245,Propofol_IV,31.34949795730225,Sevoflurane,1.056268860179194,Fentanyl_bolus,0.02536782685295197,Cefotaxime,419.4894950216007,4.0,Local_Block,6.20382926934382,33.8067504888906,Atipamezole,False,
3564,Rhesus,Female,9.0,7.026077816552589,Orthopedic,117.33040620094187,3.0,DACLAM,14.0,5.0,Alfaxalone_IV,16.20154172568077,Ketamine_IV,14.069160303948843,Sevoflurane,1.0624111194039467,Fentanyl_bolus,0.06817278357813066,Enrofloxacin,68.87840121218116,5.0,Local_Block,1.4308407164968684,18.182395159766354,Atipamezole,False,
3565,Rhesus,Male,17.0,11.847974116280627,Abdominal,115.35825665488159,5.0,DACLAM,7.0,4.771048120297938,Dexmedetomidine_Ketamine_IM,57.893914014582414,Etomidate_IV,14.916215109742694,Isoflurane,0.9898718082334778,Morphine,4.354871426022633,Cefazolin,280.39028752384985,1.0,Buprenorphine,0.2954697893353319,32.08339819072109,Atipamezole,False,
3566,Cynomolgus,Female,19.0,7.433994330796341,Neurosurgery,172.46885514010552,4.0,DACLAM,12.0,4.353207208388767,Ketamine_IM,41.99526861664368,Propofol_IV,18.175094073639112,Isoflurane,0.8139732560050061,Fentanyl_bolus,0.0503649253289112,Cefotaxime,370.9362736653098,4.0,Morphine,1.8353760163213741,27.6470582645874,Atipamezole,False,
3567,Cynomolgus,Female,16.0,7.1613130017140705,Orthopedic,175.77757075029888,3.0,DACLAM,12.0,3.892483344612449,Midazolam_Ketamine_IM,42.78614507879474,Alfaxalone_IV,10.868332189572268,Sevoflurane,1.228185270303382,Fentanyl_bolus,0.021222528158834006,Ampicillin,185.6381704819811,3.0,Buprenorphine,0.13465490518786405,54.04775310480687,Atipamezole,False,
3568,Cynomolgus,Female,19.0,7.9804203184673215,Orthopedic,154.63002771804332,5.0,BoardEligible,4.0,3.394768199047486,Midazolam_Ketamine_IM,45.214913081686625,Etomidate_IV,5.582398593504769,TIVA_Propofol,6.639548115380261,Buprenorphine,0.12581727577149152,Ampicillin,175.79992188320142,4.0,Carprofen,20.766736318819927,36.83825705208343,Atipamezole,False,
3569,Cynomolgus,Male,13.0,7.730631959887357,Orthopedic,186.0555926478069,4.0,DACLAM,10.0,5.0,Ketamine_IM,53.24925559473424,Etomidate_IV,9.064556418504656,Isoflurane,0.914724302376941,Morphine,0.9244438727559704,Enrofloxacin,57.696983306418566,6.0,Carprofen,24.69908191723318,65.04190555561883,Atipamezole,False,
3570,Cynomolgus,Male,9.0,5.499580084931391,Abdominal,90.69266303935646,3.0,BoardEligible,5.0,2.8715669498005068,Alfaxalone_IV,5.500205840426284,Propofol_IV,17.18750278558583,Desflurane,0.9571889250829817,Hydromorphone,0.283687540910727,Ampicillin,114.30798613547628,3.0,Meloxicam,1.9666301170683322,43.90533702580841,Atipamezole,False,
3571,Rhesus,Male,15.0,9.236303684169856,Abdominal,120.92360898809798,4.0,DACLAM,10.0,4.4924784373298285,Medetomidine_Ketamine_IM,48.56921596297558,Propofol_IV,28.52742902411657,TIVA_Propofol,8.943350221649306,Fentanyl_bolus,0.03134630768380885,Enrofloxacin,86.06954055198372,4.0,Carprofen,33.50090454191409,87.6516657770734,Atipamezole,False,
3572,Cynomolgus,Male,3.0,4.023817778012626,Orthopedic,166.04318733782952,4.0,DACLAM,13.0,4.285659222402695,Ketamine_IM,24.964410250306766,Propofol_IV,9.020439729360536,TIVA_Propofol,11.995847673374698,Hydromorphone,0.6673638844212599,Enrofloxacin,33.527429939093466,6.0,Meloxicam,1.224779138768712,112.92627423605131,Atipamezole,False,
3573,Cynomolgus,Male,3.0,5.173927237368349,Orthopedic,122.7246602196442,4.0,DACLAM,16.0,4.656851243174188,Dexmedetomidine_Ketamine_IM,30.546993164596543,Etomidate_IV,3.4153341989045645,Isoflurane,0.930244101731319,Buprenorphine,0.06750503549695529,Ampicillin,140.58567578889713,4.0,Buprenorphine,0.11253536920260339,39.06661104470531,Atipamezole,False,
3574,Marmoset,Male,2.0,0.561037960162901,Abdominal,102.02303964071753,5.0,DACLAM,17.0,3.1272531480428736,Alfaxalone_IV,1.2832686063163181,Etomidate_IV,0.7937175237388007,Desflurane,0.9608997643866815,Buprenorphine,0.015063591870657837,Cefazolin,12.20771563272287,2.0,Morphine,0.14127529670692932,36.751813718668345,Atipamezole,False,
3575,Cynomolgus,Female,6.0,4.7348172105331425,Abdominal,95.88050929077689,5.0,BoardEligible,5.0,4.2587159803532835,Dexmedetomidine_Ketamine_IM,29.11645932090665,Etomidate_IV,6.9025959869859115,Desflurane,1.1160735927871737,Fentanyl_bolus,0.034665479280188864,Ampicillin,205.93587304657242,4.0,Morphine,0.5245608583796801,38.04470744535453,Atipamezole,False,
3576,Rhesus,Male,18.0,9.649007369845005,Abdominal,104.30741528260728,5.0,DACLAM,9.0,4.016318633383738,Dexmedetomidine_Ketamine_IM,39.18196358170261,Ketamine_IV,23.257737790352216,Desflurane,0.9046112751801201,Fentanyl_bolus,0.013349184872806829,Enrofloxacin,58.44373349203957,4.0,Morphine,1.4816747172629157,36.49233989181635,Atipamezole,False,
3577,Rhesus,Female,14.0,8.7880826202452,Abdominal,95.42999880819411,5.0,DACLAM,19.0,4.972292881767359,Midazolam_Ketamine_IM,51.31900008730159,Propofol_IV,38.371524747470076,Sevoflurane,1.2306870241815449,Morphine,3.177216980853198,Enrofloxacin,78.30584563398895,5.0,Carprofen,27.90293812429306,67.8771866543003,Atipamezole,False,
3578,Rhesus,Male,9.0,7.663121343463258,Abdominal,101.28936587422056,4.0,DACLAM,12.0,5.0,Medetomidine_Ketamine_IM,52.49430152260591,Propofol_IV,40.83733601679068,TIVA_Propofol,7.275876092251141,Buprenorphine,0.11338790152911302,Enrofloxacin,72.47968839614042,4.0,Morphine,1.3204162894066487,51.558592692269514,Atipamezole,False,
3579,Cynomolgus,Male,2.0,3.451580703887793,Orthopedic,152.45874421157197,4.0,BoardEligible,5.0,3.751340989335484,Ketamine_IM,22.96277462203405,Propofol_IV,13.500368090316524,Isoflurane,0.8233155026433064,Fentanyl_bolus,0.010440977304830125,Cefotaxime,102.80546046857334,3.0,Local_Block,2.4815142199654576,25.17624896893727,Atipamezole,False,
3580,Rhesus,Male,18.0,12.20633486603635,Neurosurgery,183.67338958076425,4.0,BoardEligible,4.0,2.6314510627297896,Dexmedetomidine_Ketamine_IM,57.195070888092985,Propofol_IV,26.780970145539072,Isoflurane,1.2639398579428758,Hydromorphone,2.391298009936837,Enrofloxacin,108.75182225633077,6.0,Local_Block,1.8463123157377066,6.412284155500584,Atipamezole,False,
3581,Rhesus,Male,15.0,10.513944218771599,Cardiothoracic,104.3818285853345,5.0,BoardEligible,3.0,3.106524866422883,Medetomidine_Ketamine_IM,70.78177152355906,Alfaxalone_IV,15.03460498875578,Isoflurane,1.11705820551037,Hydromorphone,1.1853589435827028,Ampicillin,501.089320175992,3.0,Local_Block,8.752596673335567,28.752503986218482,Atipamezole,False,
3582,Cynomolgus,Female,5.0,6.087665840632417,Orthopedic,127.54274597655728,3.0,BoardEligible,6.0,2.079401545350375,Ketamine_IM,39.64726210373038,Alfaxalone_IV,3.4739328829701446,Desflurane,0.9612055405114398,Morphine,1.0196848374400909,Enrofloxacin,59.34980746218836,3.0,Morphine,2.004383346219139,27.259239618661827,Atipamezole,False,
3583,Rhesus,Female,5.0,4.993018410653905,Neurosurgery,191.26334602104916,5.0,BoardEligible,6.0,5.0,Dexmedetomidine_Ketamine_IM,33.38255991648082,Alfaxalone_IV,9.483486921202495,Desflurane,0.9769066149609469,Buprenorphine,0.07189608745248727,Cefotaxime,236.0703366575376,4.0,Meloxicam,2.4803265332777023,81.73366650190377,Atipamezole,False,
3584,Cynomolgus,Male,7.0,6.618196240584566,Neurosurgery,157.16768216792164,4.0,BoardEligible,5.0,2.8325085115755595,Ketamine_IM,40.87119422145262,Propofol_IV,10.727224564566557,Desflurane,1.1267528835582228,Hydromorphone,0.6468989196159334,Cefotaxime,222.11428768121237,4.0,Morphine,1.2933039467650658,48.990815709234,Atipamezole,False,
3585,Rhesus,Male,17.0,11.306479081077153,Orthopedic,117.79194247154658,4.0,BoardEligible,6.0,3.201914080352274,Medetomidine_Ketamine_IM,78.20165334040945,Alfaxalone_IV,7.794018813881033,Isoflurane,1.363180834350619,Hydromorphone,0.8763524716854082,Cefazolin,301.1108223058116,1.0,Buprenorphine,0.3374583709177571,51.07456677431171,Atipamezole,False,
3586,Rhesus,Male,5.0,6.7756074788419305,Abdominal,98.97782371392407,5.0,DACLAM,18.0,4.854686635601054,Medetomidine_Ketamine_IM,38.92165304775611,Propofol_IV,40.01958750661873,Sevoflurane,0.9158368296274545,Hydromorphone,0.8918287181702783,Ampicillin,145.7250200877819,4.0,Local_Block,3.42507560268693,6.635613765405152,Atipamezole,False,
3587,Rhesus,Female,9.0,7.931664672030157,Orthopedic,134.6248881311781,5.0,Resident,2.0,3.097192415899907,Dexmedetomidine_Ketamine_IM,44.447865968045484,Etomidate_IV,5.088765151891057,Isoflurane,0.8262697364244149,Morphine,1.4071149725005723,Cefotaxime,268.0219912795227,4.0,Carprofen,24.531599662202687,118.4357657284515,Atipamezole,False,
3588,Cynomolgus,Female,14.0,6.903141337255491,Abdominal,67.38379279432613,4.0,BoardEligible,3.0,2.9119350071886294,Midazolam_Ketamine_IM,52.00030122392668,Alfaxalone_IV,12.805765650589008,Isoflurane,0.8503732014725492,Morphine,1.858176167582567,Enrofloxacin,45.719133778730104,4.0,Morphine,1.6384401815790408,38.22239655718133,Atipamezole,False,
3589,Rhesus,Female,20.0,10.249471095188078,Cardiothoracic,202.6813477325503,5.0,BoardEligible,3.0,4.162989089500901,Medetomidine_Ketamine_IM,70.02107741725403,Etomidate_IV,11.74619385612894,TIVA_Propofol,8.809074188093614,Buprenorphine,0.22681971696145695,Cefazolin,226.72996517295297,1.0,Local_Block,6.9367131629354475,33.55819940446386,Atipamezole,False,
3590,Rhesus,Female,16.0,9.700785287986257,Neurosurgery,195.08292664165225,4.0,BoardEligible,5.0,2.556823772005809,Alfaxalone_IV,24.567766602957768,Etomidate_IV,7.433297110844903,TIVA_Propofol,11.57378442594041,Morphine,3.5428715530649706,Cefotaxime,323.18863552849115,4.0,Meloxicam,4.366564548791052,51.636375304383336,Atipamezole,False,
3591,Marmoset,Female,4.0,0.7020926690956161,Abdominal,125.37402608530982,4.0,BoardEligible,3.0,3.573165672918074,Alfaxalone_IV,1.3623558895101169,Etomidate_IV,1.0232335309404337,Isoflurane,0.8241828730730655,Buprenorphine,0.012896084930123885,Cefazolin,17.832888208968235,2.0,Carprofen,1.9840351013293194,112.12822066278798,Atipamezole,False,
3592,Rhesus,Male,20.0,12.08194235384688,Abdominal,107.4464337923273,5.0,BoardEligible,5.0,3.2222986401809774,Alfaxalone_IV,27.88126963401375,Ketamine_IV,45.586850819554655,Sevoflurane,1.1488374594557857,Fentanyl_bolus,0.04888208592227463,Cefotaxime,528.7520252164996,4.0,Meloxicam,4.264402623972841,52.41318594070086,Atipamezole,False,
3593,Cynomolgus,Male,12.0,7.312717833119967,Abdominal,119.7281879253778,3.0,Resident,3.0,2.147704964455634,Medetomidine_Ketamine_IM,41.319643186223445,Ketamine_IV,23.718492889312373,Sevoflurane,1.3573100946397187,Fentanyl_bolus,0.027658682079069297,Cefazolin,176.5842362376748,1.0,Morphine,1.3521815968551774,41.56170236242106,Atipamezole,False,
3594,Cynomolgus,Female,14.0,7.322395037904307,Orthopedic,155.76182140197062,4.0,BoardEligible,3.0,4.644969153180423,Midazolam_Ketamine_IM,58.16022588816592,Propofol_IV,27.009933089691202,Sevoflurane,0.8049493138756932,Buprenorphine,0.1400317196673226,Enrofloxacin,41.143435768826116,5.0,Carprofen,14.726568474923452,88.66438516844826,Atipamezole,False,
3595,Rhesus,Female,21.0,9.034891517213659,Cardiothoracic,140.2434954030686,4.0,DACLAM,9.0,2.9778617473720157,Alfaxalone_IV,9.316550103470988,Ketamine_IV,36.91764656070579,TIVA_Propofol,11.880280893414048,Fentanyl_bolus,0.054531155488764936,Ampicillin,357.9150735187,4.0,Local_Block,1.8382586265651781,13.33939037834701,Atipamezole,False,
3596,Cynomolgus,Female,9.0,6.110508702914346,Abdominal,125.64547813021247,4.0,Resident,4.0,2.72527642592434,Medetomidine_Ketamine_IM,41.998125473693385,Propofol_IV,23.983463609366485,Sevoflurane,1.1987970990107881,Hydromorphone,0.7289525325309729,Ampicillin,139.51851840074886,4.0,Meloxicam,1.2580177651097368,66.48924077434532,Atipamezole,False,
3597,Rhesus,Female,16.0,9.858520883399123,Neurosurgery,163.5783475470536,4.0,BoardEligible,5.0,2.4043074346939655,Medetomidine_Ketamine_IM,73.50698659309205,Alfaxalone_IV,7.752400506238666,Desflurane,0.9987993416624392,Buprenorphine,0.10368915419702715,Cefotaxime,286.91662483764,3.0,Morphine,3.1806343184861894,61.20719190352057,Atipamezole,True,Hemorrhage
3598,Cynomolgus,Male,8.0,6.265581982555918,Abdominal,123.18322898957284,3.0,DACLAM,10.0,4.368876788571271,Medetomidine_Ketamine_IM,35.75380636502128,Etomidate_IV,6.185530500332806,TIVA_Propofol,11.312785443131963,Morphine,1.5812880346164577,Cefotaxime,166.2654639355231,4.0,Buprenorphine,0.15753732308758858,39.07021577747653,Atipamezole,False,
3599,Rhesus,Female,22.0,9.454873004115672,Abdominal,127.6791725156437,5.0,Resident,3.0,2.2594804404038706,Dexmedetomidine_Ketamine_IM,42.726503377886935,Ketamine_IV,26.088665099106457,Desflurane,1.0211337571849664,Hydromorphone,0.5848291533604428,Cefazolin,281.9850802804024,1.0,Local_Block,7.441255521273719,19.73770949605879,Atipamezole,False,
3600,Cynomolgus,Female,14.0,7.094554386590508,Abdominal,118.11973999207484,3.0,Resident,3.0,1.6458452448318706,Alfaxalone_IV,19.25181886433421,Ketamine_IV,31.435706910445262,Isoflurane,0.910701783085156,Hydromorphone,0.7625520434809805,Enrofloxacin,63.52420468981943,6.0,Meloxicam,2.6625637336207904,98.24018648334999,Atipamezole,False,
3601,Rhesus,Male,8.0,6.627146121582819,Orthopedic,120.97709697130072,5.0,Resident,4.0,2.62707739774837,Midazolam_Ketamine_IM,39.98891751494406,Ketamine_IV,23.001976382224633,Sevoflurane,0.9509049245306391,Fentanyl_bolus,0.049682758175026195,Ampicillin,274.28288574785313,3.0,Meloxicam,3.1860108574213952,87.00246693989689,Atipamezole,False,
3602,Cynomolgus,Female,2.0,3.5427378785063084,Cardiothoracic,148.82153497226213,4.0,DACLAM,13.0,3.8858687892829202,Ketamine_IM,24.31136159754367,Alfaxalone_IV,6.693698643634487,TIVA_Propofol,9.85371791915638,Morphine,0.6982710698686034,Enrofloxacin,35.155340941904925,5.0,Buprenorphine,0.09396637434540825,62.0966319678509,Atipamezole,False,
3603,Rhesus,Female,10.0,10.293906413593138,Abdominal,125.00261133774552,3.0,DACLAM,18.0,4.822839032834478,Medetomidine_Ketamine_IM,55.15530774274742,Alfaxalone_IV,9.982359272901997,Isoflurane,1.0320925175450337,Buprenorphine,0.2926728634699758,Enrofloxacin,91.99469132156865,3.0,Carprofen,41.055285604201245,24.74386828775371,Atipamezole,False,
3604,Rhesus,Male,9.0,7.238392002083282,Cardiothoracic,121.50446541822672,4.0,DACLAM,15.0,4.6004861357355615,Ketamine_IM,36.72566540218031,Propofol_IV,28.332836327649606,Isoflurane,0.9958348361910632,Fentanyl_bolus,0.06441654710785043,Enrofloxacin,49.18348373203771,3.0,Meloxicam,3.1858143690757785,48.04805801118627,Atipamezole,False,
3605,Rhesus,Male,22.0,10.206871445553146,Neurosurgery,162.3424981955811,4.0,DACLAM,18.0,5.0,Alfaxalone_IV,16.856917929438993,Etomidate_IV,13.45651990987374,Desflurane,0.8418118111201894,Morphine,4.9241063934824165,Cefazolin,238.32219221794165,1.0,Buprenorphine,0.2945570431026873,46.96037093697871,Atipamezole,False,
3606,Rhesus,Male,20.0,7.997333791936886,Neurosurgery,163.83526718164882,4.0,DACLAM,9.0,4.236403962824832,Ketamine_IM,43.20036610978541,Ketamine_IV,32.35489245502065,TIVA_Propofol,9.792884099945137,Morphine,3.449729627159789,Enrofloxacin,61.637663094477624,3.0,Morphine,1.7399782082156212,47.090028600213486,Atipamezole,False,
3607,Cynomolgus,Female,7.0,5.488135654871393,Neurosurgery,140.7307630905405,5.0,BoardEligible,5.0,4.543697996365852,Medetomidine_Ketamine_IM,34.345351417277286,Ketamine_IV,14.438063163876855,TIVA_Propofol,8.32639308779219,Morphine,2.6942297962538415,Cefotaxime,248.30702800487632,4.0,Morphine,0.8522422934058647,68.2978590436869,Atipamezole,False,
3608,Rhesus,Male,20.0,9.473126865787853,Cardiothoracic,173.5550786340716,5.0,DACLAM,18.0,4.55740728412685,Medetomidine_Ketamine_IM,53.09007182351014,Etomidate_IV,9.447779125835801,Desflurane,1.0217087644078322,Buprenorphine,0.1351845955849657,Ampicillin,309.6750599239745,3.0,Carprofen,23.450900232221628,31.75383451023718,Atipamezole,False,
3609,Marmoset,Female,3.0,0.6459565218561838,Abdominal,83.50477814655387,5.0,BoardEligible,5.0,3.3814716437618157,Medetomidine_Ketamine_IM,4.920064876497331,Ketamine_IV,2.3113767014877458,Isoflurane,1.2198467845404426,Buprenorphine,0.01002713227955141,Ampicillin,18.493285910649128,3.0,Local_Block,0.22342823325974806,7.288047282414875,Atipamezole,False,
3610,Marmoset,Female,2.0,0.561037960162901,Abdominal,118.08458575293764,3.0,Resident,3.0,2.5305000306735814,Medetomidine_Ketamine_IM,3.9098646618063486,Propofol_IV,2.115046409556891,Isoflurane,1.138583380090601,Hydromorphone,0.09341298991064437,Cefazolin,14.953745299369487,2.0,Local_Block,0.4887007772664623,25.57984088680459,Atipamezole,False,
3611,Cynomolgus,Male,8.0,5.496067683194907,Orthopedic,153.68255380276636,5.0,DACLAM,10.0,5.0,Dexmedetomidine_Ketamine_IM,38.476893622601686,Propofol_IV,32.10041532597976,TIVA_Propofol,11.430210077009123,Fentanyl_bolus,0.021075350706016665,Cefotaxime,262.18712369098324,3.0,Buprenorphine,0.11864519539956679,64.22457754708101,Atipamezole,False,
3612,Rhesus,Female,17.0,10.213412561032865,Abdominal,117.50718774177211,5.0,BoardEligible,5.0,2.67351389720202,Medetomidine_Ketamine_IM,69.92215253915404,Propofol_IV,52.12389369740217,Desflurane,0.9243196460603584,Hydromorphone,0.9774947885491433,Ampicillin,427.79461367280277,3.0,Buprenorphine,0.22194231025942238,50.186121701943065,Atipamezole,False,
3613,Rhesus,Female,22.0,8.994830171844585,Abdominal,111.86300770233775,3.0,DACLAM,8.0,5.0,Alfaxalone_IV,15.230395140129792,Etomidate_IV,5.207060411681772,Desflurane,0.8668790050195158,Fentanyl_bolus,0.06190023488204754,Cefotaxime,295.60828117195445,4.0,Buprenorphine,0.26802623391052005,46.65277749676386,Atipamezole,False,
3614,Cynomolgus,Male,17.0,7.399694258821434,Cardiothoracic,165.54065790058772,5.0,DACLAM,17.0,5.0,Dexmedetomidine_Ketamine_IM,35.05678321838961,Propofol_IV,33.189678045721024,TIVA_Propofol,8.113752253707847,Fentanyl_bolus,0.013586322344767102,Cefazolin,184.8566059325109,2.0,Buprenorphine,0.1513801398747729,65.72110731817045,Atipamezole,False,
3615,Rhesus,Male,24.0,10.689219799438193,Abdominal,119.25407852917883,4.0,DACLAM,12.0,3.2636620110968027,Ketamine_IM,55.011524271351945,Ketamine_IV,22.5005898226393,Isoflurane,0.9860688654769721,Fentanyl_bolus,0.05150149996978222,Ampicillin,285.3904478179468,4.0,Buprenorphine,0.16280054648488637,37.403978546424675,Atipamezole,False,
3616,Rhesus,Female,21.0,9.630682996941188,Orthopedic,109.5326484316565,3.0,BoardEligible,5.0,3.146616340553594,Midazolam_Ketamine_IM,63.85939825706733,Etomidate_IV,11.36126738379076,Isoflurane,1.169883734857271,Buprenorphine,0.21891453800519275,Cefazolin,265.8544303160274,1.0,Meloxicam,2.3576774159316014,70.27313271448439,Atipamezole,False,
3617,Cynomolgus,Female,16.0,8.920659841837688,Abdominal,90.19757844956564,5.0,BoardEligible,4.0,3.9855087286976265,Alfaxalone_IV,19.397815504021246,Propofol_IV,17.21972404466918,TIVA_Propofol,11.242281962992376,Hydromorphone,0.5829802494366981,Enrofloxacin,67.86899711741471,6.0,Local_Block,3.516354609153274,34.02527139435921,Atipamezole,False,
3618,Cynomolgus,Male,3.0,4.02057396036479,Orthopedic,92.98747276760477,5.0,DACLAM,11.0,4.178061675440001,Medetomidine_Ketamine_IM,31.864847819295832,Propofol_IV,9.877787250965612,Sevoflurane,1.3609717472539962,Morphine,0.5855858194156801,Ampicillin,159.97213905384476,4.0,Carprofen,14.73012864600219,57.083971282741814,Atipamezole,False,
3619,Cynomolgus,Male,17.0,7.135509423780785,Orthopedic,203.54472323233074,4.0,DACLAM,9.0,5.0,Ketamine_IM,37.53234159581144,Propofol_IV,41.67300841124647,Isoflurane,1.0268255790178107,Fentanyl_bolus,0.06455384819903552,Cefotaxime,304.04729368869863,4.0,Meloxicam,3.507076769413208,50.40610302083483,Atipamezole,False,
3620,Rhesus,Male,24.0,11.388622206667002,Abdominal,113.94830072348459,3.0,DACLAM,17.0,4.471234455728571,Ketamine_IM,69.76394283775588,Propofol_IV,64.65928067407434,Desflurane,1.0590632241374256,Morphine,2.371975886043807,Cefotaxime,488.4791326880528,4.0,Carprofen,29.215395721633268,85.67165895056961,Atipamezole,False,
3621,Cynomolgus,Female,18.0,8.164491408670498,Abdominal,118.8345508673196,4.0,BoardEligible,4.0,2.639276936541511,Medetomidine_Ketamine_IM,58.36543480144089,Propofol_IV,26.13252160720924,Desflurane,0.8411155858693444,Buprenorphine,0.11354705907000093,Cefotaxime,378.82415868477534,3.0,Meloxicam,2.1510076321620506,90.80711044450706,Atipamezole,False,
3622,Rhesus,Male,23.0,11.584525301587338,Abdominal,149.8377651511459,4.0,DACLAM,9.0,4.010223902639492,Ketamine_IM,73.16934374000057,Etomidate_IV,10.474963143680924,Desflurane,0.8022351872477429,Hydromorphone,1.1470591193981918,Cefotaxime,386.3172663704628,4.0,Morphine,5.314284996339102,31.32989760490237,Atipamezole,False,
3623,Rhesus,Female,23.0,9.265803549443758,Orthopedic,137.77049137093002,4.0,DACLAM,8.0,4.608559870941407,Alfaxalone_IV,27.639146174733696,Ketamine_IV,25.597886953971326,Sevoflurane,0.8111082742208632,Morphine,3.607997847102929,Cefotaxime,288.3517351285361,3.0,Meloxicam,2.3849934263528776,25.199938506684127,Atipamezole,True,Hemorrhage
3624,Cynomolgus,Female,16.0,7.272034550756429,Abdominal,118.32850354009727,3.0,DACLAM,12.0,4.06308126440334,Ketamine_IM,43.724390018500365,Ketamine_IV,21.399292726401647,Isoflurane,1.2216223079196,Morphine,0.7514468765803406,Cefazolin,173.48186751391978,1.0,Meloxicam,2.6932248815095354,83.91013935989658,Atipamezole,False,
3625,Rhesus,Male,4.0,5.452034238330362,Abdominal,100.71399592956493,3.0,DACLAM,11.0,4.608793375342996,Alfaxalone_IV,10.83865081890829,Etomidate_IV,3.093727733581849,Desflurane,0.9294802936599396,Fentanyl_bolus,0.011714045857440932,Enrofloxacin,40.07828619891226,5.0,Meloxicam,1.7989444747004606,66.22125970308247,Atipamezole,False,
